order_id;order_date;ship_date;customer;manufactory;product_name;segment;category;subcategory;region;zip;city;state;country;discount;profit;quantity;sales;profit_margin
US-2022-119074;3/27/2021;3/31/2021;David Smith;Eldon;Eldon Expressions Wood and Plastic Desk Accessories, Oak;Corporate;Furniture;Furnishings;South;31907;Columbus;Georgia;United States;0%;111776,00;4;39,9;0,3
US-2022-119074;3/27/2021;3/31/2021;David Smith;DAX;DAX Two-Tone Silver Metal Document Frame;Corporate;Furniture;Furnishings;South;31907;Columbus;Georgia;United States;0%;87032,00;1;20,2;0,4
US-2022-119074;3/27/2021;3/31/2021;David Smith;Acco;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";Corporate;Office Supplies;Binders;South;31907;Columbus;Georgia;United States;0%;159446,00;2;32,5;0,5
US-2022-131380;3/28/2021;3/31/2021;Chris Cortes;Xerox;Xerox 1983;Consumer;Office Supplies;Paper;West;90032;Los Angeles;California;United States;0%;29302,00;1;6,0;0,5
US-2022-131380;3/28/2021;3/31/2021;Chris Cortes;Rogers;Rogers Deluxe File Chest;Consumer;Office Supplies;Storage;West;90032;Los Angeles;California;United States;0%;0,88;4;87,9;0,0
US-2022-162901;3/28/2021;3/31/2021;Aaron Smayling;Other;Hanging Personal Folder File;Corporate;Office Supplies;Storage;South;22204;Arlington;Virginia;United States;0%;7,85;2;31,4;0,3
US-2022-127236;3/29/2021;2/4/2021;Troy Blackwell;Bush;Bush Andora Bookcase, Maple/Graphite Gray Finish;Consumer;Furniture;Bookcases;East;45503;Springfield;Ohio;United States;50%;-167986,00;5;299975,0;-0,6
US-2022-127236;3/29/2021;2/4/2021;Troy Blackwell;Clearsounds;Clearsounds A400;Consumer;Technology;Phones;East;45503;Springfield;Ohio;United States;40%;-369544,00;4;158376,0;-0,2
US-2022-152555;3/29/2021;2/4/2021;Maria Etezadi;Global;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;Home Office;Furniture;Chairs;Central;60653;Chicago;Illinois;United States;30%;-361764,00;6;844116,0;0,0
US-2022-152555;3/29/2021;2/4/2021;Maria Etezadi;Other;Computer Printout Paper with Letter-Trim Perforations;Home Office;Office Supplies;Paper;Central;60653;Chicago;Illinois;United States;20%;159348,00;3;45528,0;0,4
US-2022-152555;3/29/2021;2/4/2021;Maria Etezadi;Jabra;Jabra BIZ 2300 Duo QD Duo Corded Headset;Home Office;Technology;Phones;Central;60653;Chicago;Illinois;United States;20%;609552,00;8;812736,0;0,1
US-2022-167556;3/29/2021;2/4/2021;Janet Martin;Howard Miller;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";Consumer;Furniture;Furnishings;East;10009;New York City;New York;United States;0%;124,20;8;414,0;0,3
US-2022-167556;3/29/2021;2/4/2021;Janet Martin;GBC;GBC Plastic Binding Combs;Consumer;Office Supplies;Binders;East;10009;New York City;New York;United States;20%;149814,00;7;41328,0;0,4
US-2022-167556;3/29/2021;2/4/2021;Janet Martin;Acco;"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""";Consumer;Office Supplies;Binders;East;10009;New York City;New York;United States;20%;93125,00;5;29,8;0,3
US-2022-167556;3/29/2021;2/4/2021;Janet Martin;Other;Memo Book, 100 Message Capacity, 5 3/8” x 11”;Consumer;Office Supplies;Paper;East;10009;New York City;New York;United States;0%;6,74;2;13,5;0,5
US-2022-128258;3/30/2021;1/4/2021;Cathy Prescott;Xerox;Xerox 188;Corporate;Office Supplies;Paper;East;6360;Norwich;Connecticut;United States;0%;55566,00;1;11,3;0,5
US-2022-124100;3/31/2021;6/4/2021;Erica Hackney;Global;Global Value Steno Chair, Gray;Consumer;Furniture;Chairs;East;10009;New York City;New York;United States;10%;54666,00;6;327996,0;0,2
US-2022-151827;3/31/2021;2/4/2021;Carlos Soltero;Anker;Anker Ultra-Slim Mini Bluetooth 3,0 Wireless Keyboard;Consumer;Technology;Accessories;East;19134;Philadelphia;Pennsylvania;United States;20%;11994,00;2;31984,0;0,0
US-2022-151827;3/31/2021;2/4/2021;Carlos Soltero;Other;LG Exalt;Consumer;Technology;Phones;East;19134;Philadelphia;Pennsylvania;United States;40%;-608361,00;3;280782,0;-0,2
US-2022-103947;1/4/2021;8/4/2021;Barry Blumstein;Belkin;Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector;Corporate;Office Supplies;Appliances;West;85635;Sierra Vista;Arizona;United States;20%;30144,00;2;30144,0;0,1
US-2022-103947;1/4/2021;8/4/2021;Barry Blumstein;Other;Staples;Corporate;Office Supplies;Fasteners;West;85635;Sierra Vista;Arizona;United States;20%;98625,00;5;31,6;0,3
US-2022-111213;1/4/2021;5/4/2021;Frank Preis;Hon;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;Consumer;Furniture;Chairs;East;10009;New York City;New York;United States;10%;292776,00;6;1317492,0;0,2
US-2022-111213;1/4/2021;5/4/2021;Frank Preis;Avery;Avery Non-Stick Binders;Consumer;Office Supplies;Binders;East;10009;New York City;New York;United States;20%;11225,00;1;3592,0;0,3
US-2022-111213;1/4/2021;5/4/2021;Frank Preis;Staple remover;Staple remover;Consumer;Office Supplies;Supplies;East;10009;New York City;New York;United States;0%;185136,00;8;63,8;0,3
US-2022-127985;1/4/2021;5/4/2021;Daniel Byrd;Other;Regeneration Desk Collection;Home Office;Furniture;Furnishings;South;31907;Columbus;Georgia;United States;0%;30976,00;4;7,0;0,4
US-2022-149902;1/4/2021;6/4/2021;Don Weiss;Boston;Boston 16801 Nautilus Battery Pencil Sharpener;Consumer;Office Supplies;Art;East;10024;New York City;New York;United States;0%;228904,00;4;88,0;0,3
US-2022-160206;1/4/2021;7/4/2021;Muhammed Yedwab;Other;Cyber Acoustics AC-202b Speech Recognition Stereo Headset;Corporate;Technology;Phones;Central;53209;Milwaukee;Wisconsin;United States;0%;0,26;1;13,0;0,0
US-2022-161473;1/4/2021;5/4/2021;Thomas Boland;Avery;Avery Hanging File Binders;Corporate;Office Supplies;Binders;East;10035;New York City;New York;United States;20%;46644,00;3;14352,0;0,3
US-2022-161473;1/4/2021;5/4/2021;Thomas Boland;Avery;Avery 473;Corporate;Office Supplies;Labels;East;10035;New York City;New York;United States;0%;9936,00;2;20,7;0,5
US-2022-161473;1/4/2021;5/4/2021;Thomas Boland;Acme;Acme Value Line Scissors;Corporate;Office Supplies;Supplies;East;10035;New York City;New York;United States;0%;3285,00;3;11,0;0,3
US-2022-166674;1/4/2021;3/4/2021;Raymond Buch;Newell;Newell 345;Consumer;Office Supplies;Art;East;13021;Auburn;New York;United States;0%;154752,00;3;59,5;0,3
US-2022-166674;1/4/2021;3/4/2021;Raymond Buch;Boston;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;Consumer;Office Supplies;Art;East;13021;Auburn;New York;United States;0%;712476,00;6;263,9;0,3
US-2022-166674;1/4/2021;3/4/2021;Raymond Buch;Other;50 Colored Long Pencils;Consumer;Office Supplies;Art;East;13021;Auburn;New York;United States;0%;79248,00;3;30,5;0,3
US-2022-166674;1/4/2021;3/4/2021;Raymond Buch;Newell;Newell 342;Consumer;Office Supplies;Art;East;13021;Auburn;New York;United States;0%;28536,00;3;9,8;0,3
US-2022-166674;1/4/2021;3/4/2021;Raymond Buch;Fellowes;Fellowes Bankers Box Recycled Super Stor/Drawer;Consumer;Office Supplies;Storage;East;13021;Auburn;New York;United States;0%;97164,00;3;161,9;0,1
US-2022-166674;1/4/2021;3/4/2021;Raymond Buch;Belkin;Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S;Consumer;Technology;Phones;East;13021;Auburn;New York;United States;0%;91312,00;4;35,1;0,3
US-2022-123540;2/4/2021;6/4/2021;Denny Joy;Global;Global Executive Mid-Back Manager's Chair;Corporate;Furniture;Chairs;Central;53209;Milwaukee;Wisconsin;United States;0%;378274,00;5;1454,9;0,3
US-2022-120796;3/4/2021;7/4/2021;Carlos Soltero;GBC;GBC Velobind Prepunched Cover Sets, Regency Series;Consumer;Office Supplies;Binders;East;19140;Philadelphia;Pennsylvania;United States;70%;-83205,00;9;99846,0;-0,8
US-2022-162222;3/4/2021;3/4/2021;Steven Roelle;Xerox;Xerox 1962;Home Office;Office Supplies;Paper;Central;75081;Dallas;Texas;United States;20%;3,21;3;10272,0;0,3
US-2022-167682;3/4/2021;9/4/2021;Zuschuss Donatelli;Seth Thomas;"Seth Thomas 13 1/2"" Wall Clock";Consumer;Furniture;Furnishings;Central;47374;Richmond;Indiana;United States;0%;220472,00;4;71,1;0,3
US-2022-167682;3/4/2021;9/4/2021;Zuschuss Donatelli;Plantronics;Plantronics Voyager Pro HD - Bluetooth Headset;Consumer;Technology;Phones;Central;47374;Richmond;Indiana;United States;0%;1247808,00;4;260,0;0,5
US-2022-123050;4/4/2021;8/4/2021;Becky Castell;Deflect-o;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;Home Office;Furniture;Furnishings;East;12180;Troy;New York;United States;0%;74376,00;2;82,6;0,1
US-2022-123050;4/4/2021;8/4/2021;Becky Castell;Tenex;Tenex File Box, Personal Filing Tote with Lid, Black;Home Office;Office Supplies;Storage;East;12180;Troy;New York;United States;0%;80652,00;2;31,0;0,3
US-2022-123050;4/4/2021;8/4/2021;Becky Castell;Logitech;Logitech Trackman Marble Mouse;Home Office;Technology;Accessories;East;12180;Troy;New York;United States;0%;377874,00;3;90,0;0,4
US-2022-159142;4/4/2021;5/4/2021;Maria Etezadi;Wirebound;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";Home Office;Office Supplies;Paper;South;22153;Springfield;Virginia;United States;0%;130707,00;3;27,8;0,5
US-2022-159142;4/4/2021;5/4/2021;Maria Etezadi;Anker;Anker Astro 15000mAh USB Portable Charger;Home Office;Technology;Phones;South;22153;Springfield;Virginia;United States;0%;59988,00;3;150,0;0,0
US-2022-167115;4/4/2021;9/4/2021;Evan Henry;Ibico;Ibico Ibimaster 300 Manual Binding System;Consumer;Office Supplies;Binders;East;10035;New York City;New York;United States;20%;183995,00;2;588784,0;0,3
US-2022-159695;5/4/2021;10/4/2021;Gary Mitchum;Eldon;Eldon Portable Mobile Manager;Home Office;Office Supplies;Storage;Central;77095;Houston;Texas;United States;20%;138572,00;7;158368,0;0,1
US-2022-161907;5/4/2021;9/4/2021;Justin Hirsh;Other;Premier Automatic Letter Opener;Consumer;Office Supplies;Supplies;East;19140;Philadelphia;Pennsylvania;United States;20%;-1634516,00;4;769184,0;-0,2
US-2022-161907;5/4/2021;9/4/2021;Justin Hirsh;Clearsounds;Clearsounds A400;Consumer;Technology;Phones;East;19140;Philadelphia;Pennsylvania;United States;40%;-277158,00;3;118782,0;-0,2
US-2022-150140;6/4/2021;10/4/2021;Valerie Mitchum;Nortel;Nortel Meridian M5316 Digital phone;Home Office;Technology;Phones;East;5401;Burlington;Vermont;United States;0%;336635,00;5;1294,8;0,3
US-2022-110499;7/4/2021;9/4/2021;Yoseph Carroll;Hewlett-Packard;Hewlett Packard 610 Color Digital Copier / Printer;Corporate;Technology;Copiers;West;94110;San Francisco;California;United States;20%;3749925,00;3;1199976,0;0,3
US-2022-114405;7/4/2021;12/4/2021;Alan Shonely;Belkin;Belkin 7-Outlet SurgeMaster Home Series;Consumer;Office Supplies;Appliances;East;19120;Philadelphia;Pennsylvania;United States;20%;25146,00;3;33528,0;0,1
US-2022-114405;7/4/2021;12/4/2021;Alan Shonely;Eldon;Eldon Jumbo ProFile Portable File Boxes Graphite/Black;Consumer;Office Supplies;Storage;East;19120;Philadelphia;Pennsylvania;United States;20%;36744,00;3;36744,0;0,1
US-2022-120530;7/4/2021;12/4/2021;Dorris liebe;Hon;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;Corporate;Furniture;Chairs;East;10035;New York City;New York;United States;10%;146388,00;3;658746,0;0,2
US-2022-132899;7/4/2021;11/4/2021;Sarah Foster;Newell;Newell 322;Consumer;Office Supplies;Art;East;10009;New York City;New York;United States;0%;0,98;2;3,6;0,3
US-2022-154998;7/4/2021;9/4/2021;Erin Smith;Xerox;Xerox 1939;Corporate;Office Supplies;Paper;East;8701;Lakewood;New Jersey;United States;0%;182112,00;2;37,9;0,5
US-2022-104969;8/4/2021;4/14/2021;Eugene Hildebrand;Other;Catalog Binders with Expanding Posts;Home Office;Office Supplies;Binders;East;45373;Troy;Ohio;United States;70%;-100,92;6;121104,0;-0,8
US-2022-104969;8/4/2021;4/14/2021;Eugene Hildebrand;Other;#10 Self-Seal White Envelopes;Home Office;Office Supplies;Envelopes;East;45373;Troy;Ohio;United States;20%;32161,00;1;8872,0;0,4
US-2022-106600;8/4/2021;11/4/2021;Raymond Messe;Hon;Hon Metal Bookcases, Black;Consumer;Furniture;Bookcases;South;31907;Columbus;Georgia;United States;0%;88725,00;5;354,9;0,3
US-2022-124233;8/4/2021;4/14/2021;Clytie Kelty;C-Line;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;Consumer;Furniture;Furnishings;West;90032;Los Angeles;California;United States;0%;10374,00;5;24,7;0,4
US-2022-130477;8/4/2021;12/4/2021;Logan Currie;Xerox;Xerox 1931;Consumer;Office Supplies;Paper;West;90032;Los Angeles;California;United States;0%;62208,00;2;13,0;0,5
US-2022-130477;8/4/2021;12/4/2021;Logan Currie;Xerox;Xerox 1923;Consumer;Office Supplies;Paper;West;90032;Los Angeles;California;United States;0%;96192,00;3;20,0;0,5
US-2022-130477;8/4/2021;12/4/2021;Logan Currie;Fellowes;Fellowes Neat Ideas Storage Cubes;Consumer;Office Supplies;Storage;West;90032;Los Angeles;California;United States;0%;25984,00;2;65,0;0,0
US-2022-130946;8/4/2021;12/4/2021;Zuschuss Carroll;Global;Global Chrome Stack Chair;Consumer;Furniture;Chairs;Central;77041;Houston;Texas;United States;30%;-41136,00;4;95984,0;0,0
US-2022-130946;8/4/2021;12/4/2021;Zuschuss Carroll;GBC;GBC DocuBind P400 Electric Binding System;Consumer;Office Supplies;Binders;Central;77041;Houston;Texas;United States;80%;-18509464,00;4;1088792,0;-1,7
US-2022-130946;8/4/2021;12/4/2021;Zuschuss Carroll;Kensington;Kensington Orbit Wireless Mobile Trackball for PC and Mac;Consumer;Technology;Accessories;Central;77041;Houston;Texas;United States;20%;647892,00;9;431928,0;0,2
US-2022-134789;8/4/2021;4/15/2021;Christine Kargatis;Eldon;Eldon Radial Chair Mat for Low to Medium Pile Carpets;Home Office;Furniture;Furnishings;South;71901;Hot Springs;Arkansas;United States;0%;31984,00;4;159,9;0,2
US-2022-134789;8/4/2021;4/15/2021;Christine Kargatis;Advantus;Advantus Plastic Paper Clips;Home Office;Office Supplies;Fasteners;South;71901;Hot Springs;Arkansas;United States;0%;14,40;6;30,0;0,5
US-2022-134789;8/4/2021;4/15/2021;Christine Kargatis;Xerox;Xerox 1993;Home Office;Office Supplies;Paper;South;71901;Hot Springs;Arkansas;United States;0%;127008,00;4;25,9;0,5
US-2022-138520;8/4/2021;4/13/2021;Jeremy Lonsdale;Sauder;Sauder Barrister Bookcases;Consumer;Furniture;Bookcases;East;10035;New York City;New York;United States;20%;-48588,00;6;388704,0;0,0
US-2022-138520;8/4/2021;4/13/2021;Jeremy Lonsdale;Dixon;Dixon Prang Watercolor Pencils, 10-Color Set with Brush;Consumer;Office Supplies;Art;East;10035;New York City;New York;United States;0%;69864,00;4;17,0;0,4
US-2022-138520;8/4/2021;4/13/2021;Jeremy Lonsdale;Other;#10 Gummed Flap White Envelopes, 100/Box;Consumer;Office Supplies;Envelopes;East;10035;New York City;New York;United States;0%;37996,00;2;8,3;0,5
US-2022-138520;8/4/2021;4/13/2021;Jeremy Lonsdale;Adams;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;Consumer;Office Supplies;Paper;East;10035;New York City;New York;United States;0%;15824,00;5;34,4;0,5
US-2022-150000;8/4/2021;4/14/2021;Patrick Gardner;Ampad;Ampad #10 Peel & Seel Holiday Envelopes;Consumer;Office Supplies;Envelopes;South;30080;Smyrna;Georgia;United States;0%;86016,00;4;17,9;0,5
US-2022-117681;9/4/2021;4/14/2021;Herbert Flentye;Bush;Bush Somerset Collection Bookcase;Consumer;Furniture;Bookcases;West;90004;Los Angeles;California;United States;15%;6549,00;5;556665,0;0,0
US-2022-126809;9/4/2021;4/13/2021;Edward Becker;Acco;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue";Corporate;Office Supplies;Binders;West;98103;Seattle;Washington;United States;20%;128151,00;9;35352,0;0,4
US-2022-128517;9/4/2021;4/14/2021;Sean Wendt;Storex;Storex Flexible Poly Binders with Double Pockets;Home Office;Office Supplies;Binders;Central;48227;Detroit;Michigan;United States;0%;24288,00;2;5,3;0,5
US-2022-128517;9/4/2021;4/14/2021;Sean Wendt;Nortel;Nortel Meridian M5316 Digital phone;Home Office;Technology;Phones;Central;48227;Detroit;Michigan;United States;0%;134654,00;2;517,9;0,3
US-2022-109652;10/4/2021;4/15/2021;Quincy Jones;BIC;BIC Brite Liner Grip Highlighters, Assorted, 5/Pack;Corporate;Office Supplies;Art;Central;60653;Chicago;Illinois;United States;20%;32224,00;4;13568,0;0,2
US-2022-114622;10/4/2021;12/4/2021;Justin Ritter;Wilson Jones;Wilson Jones Hanging Recycled Pressboard Data Binders;Corporate;Office Supplies;Binders;East;45503;Springfield;Ohio;United States;70%;-65296,00;2;8904,0;-0,7
US-2022-123358;10/4/2021;4/17/2021;Brian Thompson;3M;3M Replacement Filter for Office Air Cleaner for 20' x 33' Room;Consumer;Office Supplies;Appliances;West;94122;San Francisco;California;United States;0%;443664,00;3;113,8;0,4
US-2022-123358;10/4/2021;4/17/2021;Brian Thompson;GBC;GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb;Consumer;Office Supplies;Binders;West;94122;San Francisco;California;United States;20%;156104,00;4;48032,0;0,3
US-2022-123358;10/4/2021;4/17/2021;Brian Thompson;Rogers;Rogers Profile Extra Capacity Storage Tub;Consumer;Office Supplies;Storage;West;94122;San Francisco;California;United States;0%;60264,00;9;150,7;0,0
US-2022-123358;10/4/2021;4/17/2021;Brian Thompson;Fellowes;Fellowes Staxonsteel Drawer Files;Consumer;Office Supplies;Storage;West;94122;San Francisco;California;United States;0%;811314,00;3;579,5;0,1
US-2022-124814;10/4/2021;4/16/2021;Filia McAdams;Wilson Jones;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;Corporate;Office Supplies;Binders;West;93309;Bakersfield;California;United States;20%;8,12;5;23,2;0,4
US-2022-124814;10/4/2021;4/16/2021;Filia McAdams;Xerox;Xerox 227;Corporate;Office Supplies;Paper;West;93309;Bakersfield;California;United States;0%;62208,00;2;13,0;0,5
US-2022-112102;12/4/2021;4/16/2021;Brian Dahlen;KI;KI Adjustable-Height Table;Consumer;Furniture;Tables;South;22153;Springfield;Virginia;United States;0%;756624,00;4;343,9;0,2
US-2022-112102;12/4/2021;4/16/2021;Brian Dahlen;Global;Globe Weis Peel & Seel First Class Envelopes;Consumer;Office Supplies;Envelopes;South;22153;Springfield;Virginia;United States;0%;28755,00;5;63,9;0,5
US-2022-112102;12/4/2021;4/16/2021;Brian Dahlen;Xerox;Xerox 1945;Consumer;Office Supplies;Paper;South;22153;Springfield;Virginia;United States;0%;200851,00;1;41,0;0,5
US-2022-124254;12/4/2021;4/17/2021;Thomas Boland;TOPS;"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad";Corporate;Office Supplies;Paper;South;27893;Wilson;North Carolina;United States;20%;34668,00;3;10272,0;0,3
US-2022-124254;12/4/2021;4/17/2021;Thomas Boland;Fellowes;Fellowes Bankers Box Staxonsteel Drawer File/Stacking System;Corporate;Office Supplies;Storage;South;27893;Wilson;North Carolina;United States;20%;-51984,00;1;51984,0;-0,1
US-2022-124254;12/4/2021;4/17/2021;Thomas Boland;Fellowes;Fellowes Bankers Box Recycled Super Stor/Drawer;Corporate;Office Supplies;Storage;South;27893;Wilson;North Carolina;United States;20%;-226716,00;3;129552,0;-0,2
US-2022-142398;12/4/2021;4/16/2021;Beth Paige;Hon;Hon Comfortask Task/Swivel Chairs;Consumer;Furniture;Chairs;West;90036;Los Angeles;California;United States;20%;-319144,00;7;638288,0;-0,1
US-2022-142398;12/4/2021;4/16/2021;Beth Paige;Other;JM Magazine Binder;Consumer;Office Supplies;Binders;West;90036;Los Angeles;California;United States;20%;46228,00;1;13208,0;0,4
US-2022-163594;12/4/2021;4/14/2021;Jason Fortune-;Global;Global Geo Office Task Chair, Gray;Consumer;Furniture;Chairs;West;90036;Los Angeles;California;United States;20%;-36441,00;3;194352,0;-0,2
US-2022-163594;12/4/2021;4/14/2021;Jason Fortune-;Other;Aluminum Screw Posts;Consumer;Office Supplies;Binders;West;90036;Los Angeles;California;United States;20%;13734,00;3;36624,0;0,4
US-2022-163594;12/4/2021;4/14/2021;Jason Fortune-;Xerox;Xerox 206;Consumer;Office Supplies;Paper;West;90036;Los Angeles;California;United States;0%;93312,00;3;19,4;0,5
US-2022-152800;4/13/2021;4/15/2021;Susan Pistek;Poly;Poly String Tie Envelopes;Consumer;Office Supplies;Envelopes;West;94109;San Francisco;California;United States;0%;28764,00;3;6,1;0,5
US-2022-112669;4/14/2021;4/14/2021;Kean Takahito;Hon;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;Consumer;Furniture;Chairs;West;85301;Glendale;Arizona;United States;20%;1050228,00;4;933536,0;0,1
US-2022-112669;4/14/2021;4/14/2021;Kean Takahito;Fellowes;Fellowes Personal Hanging Folder Files, Navy;Consumer;Office Supplies;Storage;West;85301;Glendale;Arizona;United States;20%;42976,00;4;42976,0;0,1
US-2022-148796;4/14/2021;4/18/2021;Philip Brown;Bevis;Bevis Steel Folding Chairs;Consumer;Furniture;Chairs;West;90004;Los Angeles;California;United States;20%;38,38;5;383,8;0,1
US-2022-164735;4/14/2021;4/19/2021;Tom Boeckenhauer;Acco;Acco Perma 4000 Stacking Storage Drawers;Consumer;Office Supplies;Storage;South;22304;Alexandria;Virginia;United States;0%;12,18;5;81,2;0,2
US-2022-166625;4/14/2021;4/17/2021;Jill Matthias;GBC;GBC ProClick Spines for 32-Hole Punch;Consumer;Office Supplies;Binders;East;21215;Baltimore;Maryland;United States;0%;117782,00;2;25,1;0,5
US-2022-117849;4/15/2021;4/17/2021;Julie Kriz;Xerox;Xerox 1911;Home Office;Office Supplies;Paper;West;92105;San Diego;California;United States;0%;68976,00;3;143,7;0,5
US-2022-123750;4/15/2021;4/21/2021;Ross Baird;GBC;GBC ProClick 150 Presentation Binding System;Home Office;Office Supplies;Binders;South;28052;Gastonia;North Carolina;United States;70%;-1453508,00;2;189588,0;-0,8
US-2022-123750;4/15/2021;4/21/2021;Ross Baird;Other;Woodgrain Magazine Files by Perma;Home Office;Office Supplies;Storage;South;28052;Gastonia;North Carolina;United States;20%;-0,77;2;4768,0;-0,2
US-2022-132423;4/15/2021;4/19/2021;Muhammed Yedwab;Dixon;Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color;Corporate;Office Supplies;Art;Central;76051;Grapevine;Texas;United States;20%;58604,00;7;33488,0;0,2
US-2022-132423;4/15/2021;4/19/2021;Muhammed Yedwab;Other;Ideal Clamps;Corporate;Office Supplies;Fasteners;Central;76051;Grapevine;Texas;United States;20%;29145,00;5;8,0;0,4
US-2022-136406;4/15/2021;4/17/2021;Bill Donatelli;Hon;HON 5400 Series Task Chairs for Big and Tall;Consumer;Furniture;Chairs;West;94110;San Francisco;California;United States;20%;0,00;2;1121568,0;0,0
US-2022-105473;4/16/2021;4/18/2021;Bryan Mills;Other;Stiletto Hand Letter Openers;Consumer;Office Supplies;Supplies;West;98115;Seattle;Washington;United States;0%;0,86;3;28,8;0,0
US-2022-107440;4/16/2021;4/20/2021;Bill Shonely;Other;Stacking Trays by OIC;Corporate;Furniture;Furnishings;East;8701;Lakewood;New Jersey;United States;0%;32868,00;2;10,0;0,3
US-2022-107440;4/16/2021;4/20/2021;Bill Shonely;Wilson Jones;Wilson Jones Standard D-Ring Binders;Corporate;Office Supplies;Binders;East;8701;Lakewood;New Jersey;United States;0%;11891,00;5;25,3;0,5
US-2022-107440;4/16/2021;4/20/2021;Bill Shonely;3D Systems;3D Systems Cube Printer, 2nd Generation, Magenta;Corporate;Technology;Machines;East;8701;Lakewood;New Jersey;United States;0%;23659818,00;7;9099,9;0,3
US-2022-164588;4/16/2021;4/23/2021;Arthur Prichep;Newell;Newell 341;Consumer;Office Supplies;Art;South;31907;Columbus;Georgia;United States;0%;37236,00;3;12,8;0,3
US-2022-166282;4/16/2021;4/22/2021;Pete Kriz;Standard;Standard Line “While You Were Out” Hardbound Telephone Message Book;Consumer;Office Supplies;Paper;South;37211;Nashville;Tennessee;United States;20%;400036,00;7;123088,0;0,3
US-2022-166282;4/16/2021;4/22/2021;Pete Kriz;Memorex;Memorex Froggy Flash Drive 4 GB;Consumer;Technology;Accessories;South;37211;Nashville;Tennessee;United States;20%;83524,00;4;35168,0;0,2
US-2022-108735;4/17/2021;4/21/2021;Jessica Myrick;Other;Bush Westfield Collection Bookcases, Fully Assembled;Consumer;Furniture;Bookcases;West;90712;Lakewood;California;United States;15%;242352,00;3;257499,0;0,1
US-2022-133508;4/17/2021;4/21/2021;Sean Wendt;Advantus;Advantus Push Pins, Aluminum Head;Home Office;Office Supplies;Fasteners;Central;68104;Omaha;Nebraska;United States;0%;90055,00;5;29,1;0,3
US-2022-149111;4/17/2021;4/21/2021;Ben Ferrer;GE;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs;Home Office;Furniture;Furnishings;South;27604;Raleigh;North Carolina;United States;20%;62856,00;8;18624,0;0,3
US-2022-149111;4/17/2021;4/21/2021;Ben Ferrer;Motorola;Motorola L804;Home Office;Technology;Phones;South;27604;Raleigh;North Carolina;United States;20%;41391,00;1;36792,0;0,1
US-2022-159415;4/17/2021;4/22/2021;Charles Sheldon;Ultra;"Ultra Door Kickplate, 8""H x 34""W";Corporate;Furniture;Furnishings;South;38401;Columbia;Tennessee;United States;20%;13846,00;5;79,1;0,2
US-2022-125087;4/18/2021;4/23/2021;Thea Hudgings;Global;Global High-Back Leather Tilter, Burgundy;Corporate;Furniture;Chairs;Central;77070;Houston;Texas;United States;30%;-934724,00;4;344372,0;-0,3
US-2022-125087;4/18/2021;4/23/2021;Thea Hudgings;Howard Miller;"Howard Miller 16"" Diameter Gallery Wall Clock";Corporate;Furniture;Furnishings;Central;77070;Houston;Texas;United States;60%;-67137,00;5;127,9;-0,5
US-2022-125087;4/18/2021;4/23/2021;Thea Hudgings;Tennsco;Tennsco 16-Compartment Lockers with Coat Rack;Corporate;Office Supplies;Storage;Central;77070;Houston;Texas;United States;20%;777468,00;3;1554936,0;0,1
US-2022-139381;4/18/2021;4/22/2021;Roy Französisch;Eureka;Eureka The Boss Cordless Rechargeable Stick Vac;Consumer;Office Supplies;Appliances;South;23320;Chesapeake;Virginia;United States;0%;550584,00;4;203,9;0,3
US-2022-139381;4/18/2021;4/22/2021;Roy Französisch;Other;"SKILCRAFT Telephone Shoulder Rest, 2"" x 6,5"" x 2,5"", Black";Consumer;Technology;Phones;South;23320;Chesapeake;Virginia;United States;0%;79812,00;4;29,6;0,3
US-2022-144785;4/18/2021;4/23/2021;Cindy Schnelling;Other;American Pencil;Corporate;Office Supplies;Art;East;10009;New York City;New York;United States;0%;20271,00;3;7,0;0,3
US-2022-144785;4/18/2021;4/23/2021;Cindy Schnelling;Acme;"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut";Corporate;Office Supplies;Supplies;East;10009;New York City;New York;United States;0%;18468,00;1;6,8;0,3
